"rgn_id","sciname","popn_trend"
6,"Mesoplodon bowdoini","5"
6,"Mesoplodon densirostris","5"
6,"Mesoplodon ginkgodens","5"
6,"Mesoplodon grayi ","1"
6,"Mesoplodon hectori","5"
6,"Mesoplodon layardii","5"
6,"Mesoplodon mirus","5"
6,"Natator depressus","1"
6,"Orcaella brevirostris","2"
6,"Orcaella heinsohni","5"
6,"Orcinus orca","5"
6,"Peponocephala electra","5"
6,"Phocoena dioptrica","5"
6,"Phocoena sinus","2"
6,"Physeter macrocephalus","5"
6,"Prionace glauca","5"
6,"Pseudorca crassidens ","1"
6,"Rhincodon typus","2"
6,"Sousa chinensis","2"
6,"Stenella attenuata","5"
6,"Stenella coeruleoalba","5"
6,"Stenella longirostris","5"
6,"Steno bredanensis","5"
6,"Tasmacetus shepherdi ","1"
6,"Triaenodon obesus","5"
6,"Tursiops aduncus","5"
6,"Tursiops truncatus","5"
6,"Ursus maritimus","2"
6,"Ziphius cavirostris","5"
7," Carcharhinus perezi","1"
7," Monachus monachus ","1"
7,"Alopias vulpinus","2"
7,"Balaena mysticetus","3"
7,"Balaenoptera acutorostrata","4"
7,"Balaenoptera bonaerensis ","1"
7,"Balaenoptera borealis","5"
7,"Balaenoptera edeni","5"
7,"Balaenoptera musculus","3"
7,"Balaenoptera physalus","5"
7,"Berardius arnuxii ","1"
7,"Caperea marginata","5"
7,"Carcharhinus amblyrhynchos","5"
7,"Carcharhinus melanopterus","2"
7,"Carcharodon carcharias","5"
7,"Caretta caretta","1"
7,"Cephalorhynchus hectori","2"
7,"Cephalorhynchus hectori maui","1"
7,"Cetorhinus maximus","2"
7,"Cheilinus undulatus","2"
7,"Chelonia mydas","2"
7,"Delphinus delphis","5"
7,"Dermochelys coriacea","2"
7,"Engraulis ringens","5"
7,"Eretmochelys imbricata","2"
7,"Eschrichtius robustus","4"
7,"Eubalaena australis ","1"
7,"Eubalaena glacialis","5"
7,"Feresa attenuata","5"
7,"Galeocerdo cuvier","5"
7,"Globicephala macrorhynchus","5"
7,"Globicephala melas","5"
7,"Glyphis gangeticus","2"
7,"Grampus griseus","5"
7,"Hyperoodon planifrons","5"
7,"Indopacetus pacificus","5"
7,"Isurus oxyrinchus","2"
7,"Isurus paucus","2"
7,"Kogia breviceps","5"
7,"Kogia simus","1"
7,"Lagenodelphis hosei","5"
7,"Lagenorhynchus cruciger","5"
7,"Lagenorhynchus obscurus","5"
7,"Lamna nasus","2"
7,"Lepidochelys kempii","1"
7,"Lepidochelys olivacea","2"
7,"Lissodelphis peronii","5"
7,"Lutrogale perspicillata","2"
7,"Megachasma pelagios","5"
7,"Megaptera novaeangliae","3"
7,"Mesoplodon bowdoini","5"
7,"Mesoplodon densirostris","5"
7,"Mesoplodon ginkgodens","5"
7,"Mesoplodon grayi ","1"
7,"Mesoplodon hectori","5"
7,"Mesoplodon layardii","5"
7,"Mesoplodon mirus","5"
7,"Natator depressus","1"
7,"Orcaella brevirostris","2"
7,"Orcaella heinsohni","5"
7,"Orcinus orca","5"
7,"Peponocephala electra","5"
7,"Phocoena dioptrica","5"
7,"Phocoena sinus","2"
7,"Physeter macrocephalus","5"
7,"Prionace glauca","5"
7,"Pseudorca crassidens ","1"
7,"Rhincodon typus","2"
7,"Sousa chinensis","2"
7,"Stenella attenuata","5"
7,"Stenella coeruleoalba","5"
7,"Stenella longirostris","5"
7,"Steno bredanensis","5"
7,"Tasmacetus shepherdi ","1"
7,"Triaenodon obesus","5"
7,"Tursiops aduncus","5"
7,"Tursiops truncatus","5"
7,"Ursus maritimus","2"
7,"Ziphius cavirostris","5"
8," Carcharhinus perezi","1"
8," Monachus monachus ","1"
8,"Alopias vulpinus","2"
8,"Balaena mysticetus","3"
8,"Balaenoptera acutorostrata","4"
8,"Balaenoptera bonaerensis ","1"
8,"Balaenoptera borealis","5"
8,"Balaenoptera edeni","5"
8,"Balaenoptera musculus","3"
8,"Balaenoptera physalus","5"
8,"Berardius arnuxii ","1"
8,"Caperea marginata","5"
8,"Carcharhinus amblyrhynchos","5"
8,"Carcharhinus melanopterus","2"
8,"Carcharodon carcharias","5"
8,"Caretta caretta","1"
8,"Cephalorhynchus hectori","2"
8,"Cephalorhynchus hectori maui","1"
8,"Cetorhinus maximus","2"
8,"Cheilinus undulatus","2"
8,"Chelonia mydas","2"
8,"Delphinus delphis","5"
8,"Dermochelys coriacea","2"
8,"Engraulis ringens","5"
8,"Eretmochelys imbricata","2"
8,"Eschrichtius robustus","4"
8,"Eubalaena australis ","1"
8,"Eubalaena glacialis","5"
8,"Feresa attenuata","5"
8,"Galeocerdo cuvier","5"
8,"Globicephala macrorhynchus","5"
8,"Globicephala melas","5"
8,"Glyphis gangeticus","2"
8,"Grampus griseus","5"
8,"Hyperoodon planifrons","5"
8,"Indopacetus pacificus","5"
8,"Isurus oxyrinchus","2"
8,"Isurus paucus","2"
8,"Kogia breviceps","5"
8,"Kogia simus","1"
8,"Lagenodelphis hosei","5"
8,"Lagenorhynchus cruciger","5"
8,"Lagenorhynchus obscurus","5"
8,"Lamna nasus","2"
8,"Lepidochelys kempii","1"
8,"Lepidochelys olivacea","2"
8,"Lissodelphis peronii","5"
8,"Lutrogale perspicillata","2"
8,"Megachasma pelagios","5"
8,"Megaptera novaeangliae","3"
8,"Mesoplodon bowdoini","5"
8,"Mesoplodon densirostris","5"
8,"Mesoplodon ginkgodens","5"
8,"Mesoplodon grayi ","1"
8,"Mesoplodon hectori","5"
8,"Mesoplodon layardii","5"
8,"Mesoplodon mirus","5"
8,"Natator depressus","1"
8,"Orcaella brevirostris","2"
8,"Orcaella heinsohni","5"
8,"Orcinus orca","5"
8,"Peponocephala electra","5"
8,"Phocoena dioptrica","5"
8,"Phocoena sinus","2"
8,"Physeter macrocephalus","5"
8,"Prionace glauca","5"
8,"Pseudorca crassidens ","1"
8,"Rhincodon typus","2"
8,"Sousa chinensis","2"
8,"Stenella attenuata","5"
8,"Stenella coeruleoalba","5"
8,"Stenella longirostris","5"
8,"Steno bredanensis","5"
8,"Tasmacetus shepherdi ","1"
8,"Triaenodon obesus","5"
8,"Tursiops aduncus","5"
8,"Tursiops truncatus","5"
8,"Ursus maritimus","2"
8,"Ziphius cavirostris","5"
9," Carcharhinus perezi","1"
9," Monachus monachus ","1"
9,"Alopias vulpinus","2"
9,"Balaena mysticetus","3"
9,"Balaenoptera acutorostrata","4"
9,"Balaenoptera bonaerensis ","1"
9,"Balaenoptera borealis","5"
9,"Balaenoptera edeni","5"
9,"Balaenoptera musculus","3"
9,"Balaenoptera physalus","5"
9,"Berardius arnuxii ","1"
9,"Caperea marginata","5"
9,"Carcharhinus amblyrhynchos","5"
9,"Carcharhinus melanopterus","2"
9,"Carcharodon carcharias","5"
9,"Caretta caretta","1"
9,"Cephalorhynchus hectori","2"
9,"Cephalorhynchus hectori maui","1"
9,"Cetorhinus maximus","2"
9,"Cheilinus undulatus","2"
9,"Chelonia mydas","2"
9,"Delphinus delphis","5"
9,"Dermochelys coriacea","2"
9,"Engraulis ringens","5"
9,"Eretmochelys imbricata","2"
9,"Eschrichtius robustus","4"
9,"Eubalaena australis ","1"
9,"Eubalaena glacialis","5"
9,"Feresa attenuata","5"
9,"Galeocerdo cuvier","5"
9,"Globicephala macrorhynchus","5"
9,"Globicephala melas","5"
9,"Glyphis gangeticus","2"
9,"Grampus griseus","5"
9,"Hyperoodon planifrons","5"
9,"Indopacetus pacificus","5"
9,"Isurus oxyrinchus","2"
9,"Isurus paucus","2"
9,"Kogia breviceps","5"
9,"Kogia simus","1"
9,"Lagenodelphis hosei","5"
9,"Lagenorhynchus cruciger","5"
9,"Lagenorhynchus obscurus","5"
9,"Lamna nasus","2"
9,"Lepidochelys kempii","1"
9,"Lepidochelys olivacea","2"
9,"Lissodelphis peronii","5"
9,"Lutrogale perspicillata","2"
9,"Megachasma pelagios","5"
9,"Megaptera novaeangliae","3"
9,"Mesoplodon bowdoini","5"
9,"Mesoplodon densirostris","5"
9,"Mesoplodon ginkgodens","5"
9,"Mesoplodon grayi ","1"
9,"Mesoplodon hectori","5"
9,"Mesoplodon layardii","5"
9,"Mesoplodon mirus","5"
9,"Natator depressus","1"
9,"Orcaella brevirostris","2"
9,"Orcaella heinsohni","5"
9,"Orcinus orca","5"
9,"Peponocephala electra","5"
9,"Phocoena dioptrica","5"
9,"Phocoena sinus","2"
9,"Physeter macrocephalus","5"
9,"Prionace glauca","5"
9,"Pseudorca crassidens ","1"
9,"Rhincodon typus","2"
9,"Sousa chinensis","2"
9,"Stenella attenuata","5"
9,"Stenella coeruleoalba","5"
9,"Stenella longirostris","5"
9,"Steno bredanensis","5"
9,"Tasmacetus shepherdi ","1"
9,"Triaenodon obesus","5"
9,"Tursiops aduncus","5"
9,"Tursiops truncatus","5"
9,"Ursus maritimus","2"
9,"Ziphius cavirostris","5"
10,NA,NA
11,"Balaenoptera acutorostrata","Stable"
11,"Balaenoptera physalus","Unknown"
11,"Cetorhinus maximus","Decreasing"
11,"Lamna nasus","Decreasing"
11,"Megaptera novaeangliae","Increasing"
11,"Prionace glauca","Unknown"
12,"Balaenoptera acutorostrata","Stable"
12,"Balaenoptera physalus","Unknown"
12,"Cetorhinus maximus","Decreasing"
12,"Lamna nasus","Decreasing"
12,"Megaptera novaeangliae","Increasing"
12,"Prionace glauca","Unknown"
13,"Balaenoptera acutorostrata","Stable"
13,"Balaenoptera physalus","Unknown"
13,"Cetorhinus maximus","Decreasing"
13,"Lamna nasus","Decreasing"
13,"Megaptera novaeangliae","Increasing"
13,"Prionace glauca","Unknown"
14,"Balaenoptera acutorostrata","Stable"
14,"Balaenoptera physalus","Unknown"
14,"Cetorhinus maximus","Decreasing"
14,"Lamna nasus","Decreasing"
14,"Megaptera novaeangliae","Increasing"
14,"Prionace glauca","Unknown"
15,"Balaenoptera physalus","Unknown"
15,"Cetorhinus maximus","Decreasing"
15,"Eubalaena glacialis","Unknown"
15,"Lamna nasus","Decreasing"
16,"Balaenoptera physalus","Unknown"
16,"Cetorhinus maximus","Decreasing"
16,"Eubalaena glacialis","Unknown"
16,"Lamna nasus","Decreasing"
17," Carcharhinus perezi","1"
17," Monachus monachus ","1"
17,"Alopias vulpinus","2"
17,"Balaena mysticetus","3"
17,"Balaenoptera acutorostrata","4"
17,"Balaenoptera bonaerensis ","1"
17,"Balaenoptera borealis","5"
17,"Balaenoptera edeni","5"
17,"Balaenoptera musculus","3"
17,"Balaenoptera physalus","5"
17,"Berardius arnuxii ","1"
17,"Caperea marginata","5"
17,"Carcharhinus amblyrhynchos","5"
17,"Carcharhinus melanopterus","2"
17,"Carcharodon carcharias","5"
17,"Caretta caretta","1"
17,"Cephalorhynchus hectori","2"
17,"Cephalorhynchus hectori maui","1"
17,"Cetorhinus maximus","2"
17,"Cheilinus undulatus","2"
17,"Chelonia mydas","2"
17,"Delphinus delphis","5"
17,"Dermochelys coriacea","2"
17,"Engraulis ringens","5"
17,"Eretmochelys imbricata","2"
17,"Eschrichtius robustus","4"
17,"Eubalaena australis ","1"
17,"Eubalaena glacialis","5"
17,"Feresa attenuata","5"
17,"Galeocerdo cuvier","5"
17,"Globicephala macrorhynchus","5"
17,"Globicephala melas","5"
17,"Glyphis gangeticus","2"
17,"Grampus griseus","5"
17,"Hyperoodon planifrons","5"
17,"Indopacetus pacificus","5"
17,"Isurus oxyrinchus","2"
17,"Isurus paucus","2"
17,"Kogia breviceps","5"
17,"Kogia simus","1"
17,"Lagenodelphis hosei","5"
17,"Lagenorhynchus cruciger","5"
17,"Lagenorhynchus obscurus","5"
17,"Lamna nasus","2"
17,"Lepidochelys kempii","1"
17,"Lepidochelys olivacea","2"
17,"Lissodelphis peronii","5"
17,"Lutrogale perspicillata","2"
17,"Megachasma pelagios","5"
17,"Megaptera novaeangliae","3"
17,"Mesoplodon bowdoini","5"
17,"Mesoplodon densirostris","5"
17,"Mesoplodon ginkgodens","5"
17,"Mesoplodon grayi ","1"
17,"Mesoplodon hectori","5"
17,"Mesoplodon layardii","5"
17,"Mesoplodon mirus","5"
17,"Natator depressus","1"
17,"Orcaella brevirostris","2"
17,"Orcaella heinsohni","5"
17,"Orcinus orca","5"
17,"Peponocephala electra","5"
17,"Phocoena dioptrica","5"
17,"Phocoena sinus","2"
17,"Physeter macrocephalus","5"
17,"Prionace glauca","5"
17,"Pseudorca crassidens ","1"
17,"Rhincodon typus","2"
17,"Sousa chinensis","2"
17,"Stenella attenuata","5"
17,"Stenella coeruleoalba","5"
17,"Stenella longirostris","5"
17,"Steno bredanensis","5"
17,"Tasmacetus shepherdi ","1"
17,"Triaenodon obesus","5"
17,"Tursiops aduncus","5"
17,"Tursiops truncatus","5"
17,"Ursus maritimus","2"
17,"Ziphius cavirostris","5"
18,"Balaena mysticetus","Increasing"
18,"Balaenoptera acutorostrata","Stable"
18,"Balaenoptera borealis","Unknown"
18,"Balaenoptera musculus","Increasing"
18,"Balaenoptera physalus","Unknown"
18,"Cetorhinus maximus","Decreasing"
18,"Eschrichtius robustus","Stable"
18,"Isurus oxyrinchus","Decreasing"
18,"Megaptera novaeangliae","Increasing"
18,"Ursus maritimus","Decreasing"
19,"Balaena mysticetus","Increasing"
19,"Balaenoptera acutorostrata","Stable"
19,"Balaenoptera borealis","Unknown"
19,"Balaenoptera musculus","Increasing"
19,"Balaenoptera physalus","Unknown"
19,"Cetorhinus maximus","Decreasing"
19,"Eschrichtius robustus","Stable"
19,"Isurus oxyrinchus","Decreasing"
19,"Megaptera novaeangliae","Increasing"
19,"Ursus maritimus","Decreasing"
20," Carcharhinus perezi","1"
20," Monachus monachus ","1"
20,"Alopias vulpinus","2"
20,"Balaena mysticetus","3"
20,"Balaenoptera acutorostrata","4"
20,"Balaenoptera bonaerensis ","1"
20,"Balaenoptera borealis","5"
20,"Balaenoptera edeni","5"
20,"Balaenoptera musculus","3"
20,"Balaenoptera physalus","5"
20,"Berardius arnuxii ","1"
20,"Caperea marginata","5"
20,"Carcharhinus amblyrhynchos","5"
20,"Carcharhinus melanopterus","2"
20,"Carcharodon carcharias","5"
20,"Caretta caretta","1"
20,"Cephalorhynchus hectori","2"
20,"Cephalorhynchus hectori maui","1"
20,"Cetorhinus maximus","2"
20,"Cheilinus undulatus","2"
20,"Chelonia mydas","2"
20,"Delphinus delphis","5"
20,"Dermochelys coriacea","2"
20,"Engraulis ringens","5"
20,"Eretmochelys imbricata","2"
20,"Eschrichtius robustus","4"
20,"Eubalaena australis ","1"
20,"Eubalaena glacialis","5"
20,"Feresa attenuata","5"
20,"Galeocerdo cuvier","5"
20,"Globicephala macrorhynchus","5"
20,"Globicephala melas","5"
20,"Glyphis gangeticus","2"
20,"Grampus griseus","5"
20,"Hyperoodon planifrons","5"
20,"Indopacetus pacificus","5"
20,"Isurus oxyrinchus","2"
20,"Isurus paucus","2"
20,"Kogia breviceps","5"
20,"Kogia simus","1"
20,"Lagenodelphis hosei","5"
20,"Lagenorhynchus cruciger","5"
20,"Lagenorhynchus obscurus","5"
20,"Lamna nasus","2"
20,"Lepidochelys kempii","1"
20,"Lepidochelys olivacea","2"
20,"Lissodelphis peronii","5"
20,"Lutrogale perspicillata","2"
20,"Megachasma pelagios","5"
20,"Megaptera novaeangliae","3"
20,"Mesoplodon bowdoini","5"
20,"Mesoplodon densirostris","5"
20,"Mesoplodon ginkgodens","5"
20,"Mesoplodon grayi ","1"
20,"Mesoplodon hectori","5"
20,"Mesoplodon layardii","5"
20,"Mesoplodon mirus","5"
20,"Natator depressus","1"
20,"Orcaella brevirostris","2"
20,"Orcaella heinsohni","5"
20,"Orcinus orca","5"
20,"Peponocephala electra","5"
20,"Phocoena dioptrica","5"
20,"Phocoena sinus","2"
20,"Physeter macrocephalus","5"
20,"Prionace glauca","5"
20,"Pseudorca crassidens ","1"
20,"Rhincodon typus","2"
20,"Sousa chinensis","2"
20,"Stenella attenuata","5"
20,"Stenella coeruleoalba","5"
20,"Stenella longirostris","5"
20,"Steno bredanensis","5"
20,"Tasmacetus shepherdi ","1"
20,"Triaenodon obesus","5"
20,"Tursiops aduncus","5"
20,"Tursiops truncatus","5"
20,"Ursus maritimus","2"
20,"Ziphius cavirostris","5"
21," Carcharhinus perezi","1"
21," Monachus monachus ","1"
21,"Alopias vulpinus","2"
21,"Balaena mysticetus","3"
21,"Balaenoptera acutorostrata","4"
21,"Balaenoptera bonaerensis ","1"
21,"Balaenoptera borealis","5"
21,"Balaenoptera edeni","5"
21,"Balaenoptera musculus","3"
21,"Balaenoptera physalus","5"
21,"Berardius arnuxii ","1"
21,"Caperea marginata","5"
21,"Carcharhinus amblyrhynchos","5"
21,"Carcharhinus melanopterus","2"
21,"Carcharodon carcharias","5"
21,"Caretta caretta","1"
21,"Cephalorhynchus hectori","2"
21,"Cephalorhynchus hectori maui","1"
21,"Cetorhinus maximus","2"
21,"Cheilinus undulatus","2"
21,"Chelonia mydas","2"
21,"Delphinus delphis","5"
21,"Dermochelys coriacea","2"
21,"Engraulis ringens","5"
21,"Eretmochelys imbricata","2"
21,"Eschrichtius robustus","4"
21,"Eubalaena australis ","1"
21,"Eubalaena glacialis","5"
21,"Feresa attenuata","5"
21,"Galeocerdo cuvier","5"
21,"Globicephala macrorhynchus","5"
21,"Globicephala melas","5"
21,"Glyphis gangeticus","2"
21,"Grampus griseus","5"
21,"Hyperoodon planifrons","5"
21,"Indopacetus pacificus","5"
21,"Isurus oxyrinchus","2"
21,"Isurus paucus","2"
21,"Kogia breviceps","5"
21,"Kogia simus","1"
21,"Lagenodelphis hosei","5"
21,"Lagenorhynchus cruciger","5"
21,"Lagenorhynchus obscurus","5"
21,"Lamna nasus","2"
21,"Lepidochelys kempii","1"
21,"Lepidochelys olivacea","2"
21,"Lissodelphis peronii","5"
21,"Lutrogale perspicillata","2"
21,"Megachasma pelagios","5"
21,"Megaptera novaeangliae","3"
21,"Mesoplodon bowdoini","5"
21,"Mesoplodon densirostris","5"
21,"Mesoplodon ginkgodens","5"
21,"Mesoplodon grayi ","1"
21,"Mesoplodon hectori","5"
21,"Mesoplodon layardii","5"
21,"Mesoplodon mirus","5"
21,"Natator depressus","1"
21,"Orcaella brevirostris","2"
21,"Orcaella heinsohni","5"
21,"Orcinus orca","5"
21,"Peponocephala electra","5"
21,"Phocoena dioptrica","5"
21,"Phocoena sinus","2"
21,"Physeter macrocephalus","5"
21,"Prionace glauca","5"
21,"Pseudorca crassidens ","1"
21,"Rhincodon typus","2"
21,"Sousa chinensis","2"
21,"Stenella attenuata","5"
21,"Stenella coeruleoalba","5"
21,"Stenella longirostris","5"
21,"Steno bredanensis","5"
21,"Tasmacetus shepherdi ","1"
21,"Triaenodon obesus","5"
21,"Tursiops aduncus","5"
21,"Tursiops truncatus","5"
21,"Ursus maritimus","2"
21,"Ziphius cavirostris","5"
22," Carcharhinus perezi","1"
22," Monachus monachus ","1"
22,"Alopias vulpinus","2"
22,"Balaena mysticetus","3"
22,"Balaenoptera acutorostrata","4"
22,"Balaenoptera bonaerensis ","1"
22,"Balaenoptera borealis","5"
22,"Balaenoptera edeni","5"
22,"Balaenoptera musculus","3"
22,"Balaenoptera physalus","5"
22,"Berardius arnuxii ","1"
22,"Caperea marginata","5"
22,"Carcharhinus amblyrhynchos","5"
22,"Carcharhinus melanopterus","2"
22,"Carcharodon carcharias","5"
22,"Caretta caretta","1"
22,"Cephalorhynchus hectori","2"
22,"Cephalorhynchus hectori maui","1"
22,"Cetorhinus maximus","2"
22,"Cheilinus undulatus","2"
22,"Chelonia mydas","2"
22,"Delphinus delphis","5"
22,"Dermochelys coriacea","2"
22,"Engraulis ringens","5"
22,"Eretmochelys imbricata","2"
22,"Eschrichtius robustus","4"
22,"Eubalaena australis ","1"
22,"Eubalaena glacialis","5"
22,"Feresa attenuata","5"
22,"Galeocerdo cuvier","5"
22,"Globicephala macrorhynchus","5"
22,"Globicephala melas","5"
22,"Glyphis gangeticus","2"
22,"Grampus griseus","5"
22,"Hyperoodon planifrons","5"
22,"Indopacetus pacificus","5"
22,"Isurus oxyrinchus","2"
22,"Isurus paucus","2"
22,"Kogia breviceps","5"
22,"Kogia simus","1"
22,"Lagenodelphis hosei","5"
22,"Lagenorhynchus cruciger","5"
22,"Lagenorhynchus obscurus","5"
22,"Lamna nasus","2"
22,"Lepidochelys kempii","1"
22,"Lepidochelys olivacea","2"
22,"Lissodelphis peronii","5"
22,"Lutrogale perspicillata","2"
22,"Megachasma pelagios","5"
22,"Megaptera novaeangliae","3"
22,"Mesoplodon bowdoini","5"
22,"Mesoplodon densirostris","5"
22,"Mesoplodon ginkgodens","5"
22,"Mesoplodon grayi ","1"
22,"Mesoplodon hectori","5"
22,"Mesoplodon layardii","5"
22,"Mesoplodon mirus","5"
22,"Natator depressus","1"
22,"Orcaella brevirostris","2"
22,"Orcaella heinsohni","5"
22,"Orcinus orca","5"
22,"Peponocephala electra","5"
22,"Phocoena dioptrica","5"
22,"Phocoena sinus","2"
22,"Physeter macrocephalus","5"
22,"Prionace glauca","5"
22,"Pseudorca crassidens ","1"
22,"Rhincodon typus","2"
22,"Sousa chinensis","2"
22,"Stenella attenuata","5"
22,"Stenella coeruleoalba","5"
22,"Stenella longirostris","5"
22,"Steno bredanensis","5"
22,"Tasmacetus shepherdi ","1"
22,"Triaenodon obesus","5"
22,"Tursiops aduncus","5"
22,"Tursiops truncatus","5"
22,"Ursus maritimus","2"
22,"Ziphius cavirostris","5"
23," Carcharhinus perezi","1"
23," Monachus monachus ","1"
23,"Alopias vulpinus","2"
23,"Balaena mysticetus","3"
23,"Balaenoptera acutorostrata","4"
23,"Balaenoptera bonaerensis ","1"
23,"Balaenoptera borealis","5"
23,"Balaenoptera edeni","5"
23,"Balaenoptera musculus","3"
23,"Balaenoptera physalus","5"
23,"Berardius arnuxii ","1"
23,"Caperea marginata","5"
23,"Carcharhinus amblyrhynchos","5"
23,"Carcharhinus melanopterus","2"
23,"Carcharodon carcharias","5"
23,"Caretta caretta","1"
23,"Cephalorhynchus hectori","2"
23,"Cephalorhynchus hectori maui","1"
23,"Cetorhinus maximus","2"
23,"Cheilinus undulatus","2"
23,"Chelonia mydas","2"
23,"Delphinus delphis","5"
23,"Dermochelys coriacea","2"
23,"Engraulis ringens","5"
23,"Eretmochelys imbricata","2"
23,"Eschrichtius robustus","4"
23,"Eubalaena australis ","1"
23,"Eubalaena glacialis","5"
23,"Feresa attenuata","5"
23,"Galeocerdo cuvier","5"
23,"Globicephala macrorhynchus","5"
23,"Globicephala melas","5"
23,"Glyphis gangeticus","2"
23,"Grampus griseus","5"
23,"Hyperoodon planifrons","5"
23,"Indopacetus pacificus","5"
23,"Isurus oxyrinchus","2"
23,"Isurus paucus","2"
23,"Kogia breviceps","5"
23,"Kogia simus","1"
23,"Lagenodelphis hosei","5"
23,"Lagenorhynchus cruciger","5"
23,"Lagenorhynchus obscurus","5"
23,"Lamna nasus","2"
23,"Lepidochelys kempii","1"
23,"Lepidochelys olivacea","2"
23,"Lissodelphis peronii","5"
23,"Lutrogale perspicillata","2"
23,"Megachasma pelagios","5"
23,"Megaptera novaeangliae","3"
23,"Mesoplodon bowdoini","5"
23,"Mesoplodon densirostris","5"
23,"Mesoplodon ginkgodens","5"
23,"Mesoplodon grayi ","1"
23,"Mesoplodon hectori","5"
23,"Mesoplodon layardii","5"
23,"Mesoplodon mirus","5"
23,"Natator depressus","1"
23,"Orcaella brevirostris","2"
23,"Orcaella heinsohni","5"
23,"Orcinus orca","5"
23,"Peponocephala electra","5"
23,"Phocoena dioptrica","5"
23,"Phocoena sinus","2"
23,"Physeter macrocephalus","5"
23,"Prionace glauca","5"
23,"Pseudorca crassidens ","1"
23,"Rhincodon typus","2"
23,"Sousa chinensis","2"
23,"Stenella attenuata","5"
23,"Stenella coeruleoalba","5"
23,"Stenella longirostris","5"
23,"Steno bredanensis","5"
23,"Tasmacetus shepherdi ","1"
23,"Triaenodon obesus","5"
23,"Tursiops aduncus","5"
23,"Tursiops truncatus","5"
23,"Ursus maritimus","2"
23,"Ziphius cavirostris","5"
24," Carcharhinus perezi","1"
24," Monachus monachus ","1"
24,"Alopias vulpinus","2"
24,"Balaena mysticetus","3"
24,"Balaenoptera acutorostrata","4"
24,"Balaenoptera bonaerensis ","1"
24,"Balaenoptera borealis","5"
24,"Balaenoptera edeni","5"
24,"Balaenoptera musculus","3"
24,"Balaenoptera physalus","5"
24,"Berardius arnuxii ","1"
24,"Caperea marginata","5"
24,"Carcharhinus amblyrhynchos","5"
24,"Carcharhinus melanopterus","2"
24,"Carcharodon carcharias","5"
24,"Caretta caretta","1"
24,"Cephalorhynchus hectori","2"
24,"Cephalorhynchus hectori maui","1"
24,"Cetorhinus maximus","2"
24,"Cheilinus undulatus","2"
24,"Chelonia mydas","2"
24,"Delphinus delphis","5"
24,"Dermochelys coriacea","2"
24,"Engraulis ringens","5"
24,"Eretmochelys imbricata","2"
24,"Eschrichtius robustus","4"
24,"Eubalaena australis ","1"
24,"Eubalaena glacialis","5"
24,"Feresa attenuata","5"
24,"Galeocerdo cuvier","5"
24,"Globicephala macrorhynchus","5"
24,"Globicephala melas","5"
24,"Glyphis gangeticus","2"
24,"Grampus griseus","5"
24,"Hyperoodon planifrons","5"
24,"Indopacetus pacificus","5"
24,"Isurus oxyrinchus","2"
